2024-10-15 18:14:26,111 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-3.5.3.jar
2024-10-15 18:14:26,111 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-shared-3.5.3.jar
2024-10-15 18:14:26,112 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-provider-api-3.5.3.jar
2024-10-15 18:14:26,114 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.0.jre [16])
2024-10-15 18:14:26,114 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\com.google.guava_33.3.0.jre.jar
2024-10-15 18:14:26,114 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [1005])
2024-10-15 18:14:26,115 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\slf4j.api_2.0.16.jar
2024-10-15 18:14:26,115 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [34])
2024-10-15 18:14:26,115 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-10-15 18:14:26,115 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [29])
